musteri_kodu,unvan,adres,sehir,ilce,lat,lon,rut_kod,rut_aciklama,ziyaret_sira,son_teslimat_tarihi,toplam_teslimat_sayisi,toplam_agirlik,toplam_tutar,durum,musteri_grubu,bolge_grubu,geocode_kaynak,geocode_hassasiyet,satis_temsilcileri,telefon,posta_kodu,ilk_teslimat_tarihi,son_teslimattan_gecen_gun
100000828,SURTAŞ İŞLETMECİLİK İNŞAAT SANAYİ VE NAKLİYAT LİMİTED ŞİRKETİ,EGEMENLİK MAH. 6153SK. NO:4S IŞIKKENT,İZMİR,BORNOVA,38.4264864,27.2295296,694,ÖMER AYDIN CUMARTESİ,23,2025-12-30,1,187.0,17014.46,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5305459803,34000,2025-12-30,206
100000033,NAZIM BIRGÜL,ARAP HASAN MAH.İNÖNÜ CAD.199 A KARABAĞLAR İZMİR,İZMİR,KARABAĞLAR,38.4006765,27.1088226,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5545080943,34000,,
100000034,SERKAN KÖKER,ÜÇYOL METRO İSTASYONU İÇİ İNÖNÜ CAD. P/3 KONAK İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5057454190,34000,,
100000044,BAHAR KARAKURT,SAİM ÇIKRIKÇI CAD.NO:156/A YEŞİLYURT İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5318174374,34000,,
100000054,AHMET YENIOGLU,ŞEMİKLER MAH. ERDOĞAN AKKAYA SK. NO: 43 1A KARŞIYAKA/İZMİR,İZMİR,KARŞIYAKA,38.4755359,27.0950001,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,545489012,34000,,
100000055,SERIFE AYAR,MİTHATPAŞA CAD NO: 917/A GÜZELYALI-İZMİR,İZMİR,GÜZELBAHÇE,38.375516,26.8755527,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5464433535,34000,,
100000060,METİN ÖZVARDAR,5037 SOK.NO:3/1 ÇAMDİBİ İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,,5323956445,34000,,
100000061,NURAN BOSTANCI,GÖZTEPE MAH. MİTHATPAŞA CAD. 908 C KONAK İZMİR,İZMİR,KONAK,38.3973139,27.0918506,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5324622966,34000,,
100000064,ENDER KÜLAHCI,,İZMİR,,,,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,basarisiz,yok,,5558029097,34000,,
100000068,EROL BÖLÜKBASI,,İZMİR,KARABAĞLAR,38.3865299,27.134722,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5305610073,34000,,
100000070,ÖZGE KALE-CARMEN PETSHOP,,İZMİR,BAYRAKLI,38.4639144,27.1644029,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5301103464,34000,,
100000072,MEHMET LEVENT ARIKAN GIDA TURIZM TASIMA PETROL ÜRÜNLERI PAZ.SAN.VE TIC.LTD STI,CUMHURİYET MAH.MERKEZ MAH.NO:6 MORDOĞAN-KARABURUN-İZMİR,İZMİR,KARABURUN,38.6352337,26.5092576,,,,,0,0.0,0.0,Pasif,205 - GELENEKSEL KANAL,cekirdek,nominatim_mahalle,mahalle_merkezi,,5325785326,34000,,
100000079,YELIZ CAN,ŞEMİKLER MAH.6182 SOK.69 B KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4755359,27.0950001,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5530869112,34000,,
100000081,ERHAN ERTÜRK,BAHÇELİEVLER MAH.GÜN SAZAK BLV.NO:1 D İÇ KAPI NO KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4662877,27.1171287,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5525921912,34000,,
100000083,ISIK ÖZDEMIR,ŞB.MIZRAKLI CAD.NO:41/A KARABAĞLAR-İZMİR,İZMİR,KARABAĞLAR,38.3865299,27.134722,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5532841145,34000,,
100000084,ABDULLAH ARTUG,MURAT REİS MAH.137 SK.NO:91 A KONAK-İZMİR,İZMİR,KONAK,38.4030711,27.1086302,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5056324691,34000,,
100000088,EMRE SAMUR,YENİKALE MAH.MİTHATPAŞA CAD.NO:136 C NARLIDERE-İZMİR,İZMİR,NARLIDERE,38.3949989,27.0088783,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,8503020905,34000,,
100000089,MÜBECCEL AYANA,YALI MAH. 6440/4 SK. SEBİLE NO:15 A KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4677487,27.0912444,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5334383499,34000,,
100000090,ECKON BESICILIK GIDA,YILDIRIM BEYAZIT MH.5126 SK.NO:32/A ÇAMDİBİ-İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5378669686,34000,,
100000092,BERKE YELEKLI,KEMAL REİS MAH.HALİL RIFATPAŞA CAD.NO:435 C İÇ KAPI NO:C KONAK-İZMİR,İZMİR,KONAK,38.4068653,27.1142131,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5442805097,34000,,
100000093,ATILLA ÖNEM,BIYIKLAR MAH.KUBİLAY CAD.NO:37 BAYINDIR-İZMİR,İZMİR,BAYINDIR,38.2224751,27.6529166,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5382123550,34000,,
100000094,AHMET ÖZKURT,ESATPAŞA MAH. ATATÜRK CAD.NO:116-A MENEMEN-İZMİR,İZMİR,MENEMEN,38.6054001,27.0743447,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5369485866,34000,,
100000096,KAMIL ÇOBANYILMAZ,GAYBİ MAH.A.MENDERES CADDESİ NO:29/A MENEMEN-İZMİR,İZMİR,MENEMEN,38.6083941,27.067033,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5332327918,34000,,
100000102,TİRE ATA YEM AYSEN KAYNAK,YENİ MAH.FEVZİPAŞA CD. NO:2/A,İZMİR,TİRE,38.087407,27.7340259,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5399736593,34000,,
100000103,SERKAN SERMET,BOSTANLI MAH.GİRNE CAD.NO:37 KARŞIYAKA-İZMİR,İZMİR,ÇİĞLİ,38.4916582,27.0634346,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5392086779,34000,,
100000104,METIN ALTIN,K.TUNCA BLV.NO:66 ALTINDAĞ-İZMİR,İZMİR,BAYINDIR,38.212768,27.6489919,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5327081145,34000,,
100000106,EN-ES GIDA ÜRÜNLERI INSIAAT PETROL NAKLIYE SANAYI TICARET LIMITED SIRKETI,TURABEY MH. ÜÇKEMER CD.NO:94/A BERGAMA-İZMİR,İZMİR,BERGAMA,39.1189476,27.1773642,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5302200011,34000,,
100000108,KEREM SAGIROGLU,ERTUĞRUL MAH. ERTUĞRUL CAD. NO:53 BERGAMA-İZMİR,İZMİR,BERGAMA,39.1187329,27.1784561,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5372847042,34000,,
100000109,ÖZLEM KALELI,ERTUĞRUL MAH. KAYMAKAM KEMAL BEY CAD.NO:9/A BERGAMA-İZMİR,İZMİR,BERGAMA,39.1187329,27.1784561,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5306940191,34000,,
100000111,AHMET HIKMET YAMAN YAKAMOZ PETSHOP,9131/14 SOKAK NO:3/A KARABAĞLAR,İZMİR,KARABAĞLAR,38.3865299,27.134722,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5355275688,34000,,
100000113,YUSUF ALTINTAS,8020/3 SOK NO:1-5/B ÇİĞLİ-İZMİR,İZMİR,ÇİĞLİ,38.4916582,27.0634346,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5539223596,34000,,
100000118,MEHMET ALI HEPGÜN,ÇUKURALTI MAH.MUSTAFA KEMAL PAŞA BLV.NO:105/BİÇ KAPI NO:B MENDERES-İZMİR,İZMİR,MENDERES,38.0204863,27.0966019,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5362291211,34000,,
100000123,DOGA ZIRAI ÜRÜN ALIM,HACIVELİ MH.NO:101 FOÇA-İZMİR,İZMİR,FOÇA,38.668916,26.7547749,,,,,0,0.0,0.0,İptal,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,,5353076646,34000,,
100000124,TOLGA TALA KARATAŞ CAFE VE HALI SAHA,MUSTAFA KEMAL ATATÜRK MAH.İZMİR CD.NO:109 YENİ FOÇA-İZMİR YENİ FOÇA-İZMİR,İZMİR,FOÇA,38.7406854,26.8396877,,,,2026-01-14,2,338.0,21019.11,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5323657440,34000,2025-12-29,191
100000125,MERAY MERAL,30 AGUSTOS MAH.7113 SOK.ŞİRİNYURT SİT.ÖMERKAYA APT.NO:11 K:3 D:8 MENEMEN-İZMİR,İZMİR,MENEMEN,38.5533467,27.0464174,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5547547240,34000,,
100000126,SENEM ARGUN,FAHRETTİN ALTAY MAH.65/17 SOK.NO:3/A KARABAĞLAR-İZMİR,İZMİR,KARABAĞLAR,38.3953931,27.068135,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5392305894,34000,,
100000127,GÜRHAN KALENDER TAR,YAKA MAH.ÇEŞME URLA İZMİR ASFALTI CAD.BO:269 URLA-İZMİR,İZMİR,URLA,38.3186987,26.7566615,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,erp,saha_gps,,5322861087,34000,,
100000128,MIRDEN GIDA,AKDENİZ MAH. CUMHURİYET BULV. NO:45/7 KONAK-İZMİR,İZMİR,KONAK,38.4244882,27.1329276,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5425304973,34000,,
100000137,MEHMET PINARBASIOGLU,1728 SK. NO:20/A KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.5034452,27.1134554,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5322348964,34000,,
100000138,MUSTAFA SEKER,KOCATEPE MAH. 574 SOK.NO:59 DAİRE:4 EŞREFPAŞA-KONAK-İZMİR,İZMİR,KONAK,38.4073517,27.129331,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5301183090,34000,,
100000143,KUTUP EVCIL HAYVAN ÜRÜNLERI,ALAÇATI MAH. 11500 SK. NO:24/B ÇEŞME-İZMİR,İZMİR,ÇEŞME,38.2847573,26.3745176,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5321549292,34000,,
100000144,KEMAL DOKUZKARDES,ŞİRİNTEPE MAH. MALTEPE CAD. NO:27/A ÇİĞLİ-İZMİR,İZMİR,ÇİĞLİ,38.4934044,27.0680021,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5385891450,34000,,
100000153,SEVTAP ORAL,ÇANDARLI MAH. OKUL SK.NO:1/A DİKİLİ/İZMİR,İZMİR,DİKİLİ,38.9375423,26.9328964,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5064220089,34000,,
100000154,NIHAT KAÇAN,ZÜBEYDE HANIM MAH.7448/2 SK.NO:1-1A KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4914811,27.1095407,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5327688072,34000,,
100000155,DENIZ SARDAG,GÜZELYALI MAH. 38 SK. NO:28 KONAK-İZMİR,İZMİR,KONAK,38.3961251,27.0857954,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5076561864,34000,,
100000158,ZABUNSU GÜBRE YEM VE TAR.ÜR.SAN.TIC.LTD.STI,TEKELİ FEVZİ ÇAKMAK MAH. POYRAZ SK.NO:30 MENDERES-İZMİR,İZMİR,MENDERES,38.1886759,27.1899524,,,,,0,0.0,0.0,İptal,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5075627010,34000,,
100000162,SAFIYE IÇMEZ KUS YEMI VE MLZ. SATISI,GÜMÜŞPALA MAHALLESİ 7019 SOKAK NO:56/C BAYRAKLI-İZMİR,İZMİR,BAYRAKLI,38.4692259,27.1368594,,,,,0,0.0,0.0,İptal,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5352453856,34000,,
100000163,EFECAN ÇALISKAN,SOĞUKKUYU MAH. 1847 SOK. NO:13-1B BAYRAKLI-İZMİR,İZMİR,BAYRAKLI,38.4734871,27.1194878,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5534118919,34000,,
100000165,GÜNEBAKAN BAHÇE VE PET ÜRÜNLERI TIC.LTD.STI,16 EYLÜL MAH.3001 SK. NO:29/6 ÇEŞME-İZMİR,İZMİR,ÇEŞME,38.3258574,26.3050061,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,2327128817,34000,,
100000167,SEBAHATTIN SOYUGÜZEL,ESENTEPE MH. 46/4 SK 21 2 KARABAĞLAR / İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5322061173,34000,,
100000169,SELMA KIZILHAN,TELEFERİK MAH. ÖZSAĞLIK SK. NO:46/A BALÇOVA-İZMİR,İZMİR,BALÇOVA,38.3820922,27.0570997,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5325118072,34000,,
100000170,ERKAN KANLI,HIDIRAK MAH. 65 SOK.NO:19/B SEFERİHİSAR-İZMİR,İZMİR,SEFERİHİSAR,38.1950292,26.8342193,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5324761098,34000,,
100000174,ILIMDAR YASAR,AKIN KIVANÇ SOKAK POSTACILAR MAH. NO:161/A BAYRAKLI-İZMİR,İZMİR,BAYRAKLI,38.4791835,27.1240007,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5075041371,34000,,
100000175,SEFERIHISAR DOGA VE HAYVAN DOSTLARI DERNEGI,137/19 SOKAK NO:9 SIĞACIK -SEFERİHİSAR-İZMİR,İZMİR,SEFERİHİSAR,38.1950292,26.8342193,,,,,0,0.0,0.0,Pasif,203 - ÇİFTLİK/BARINAK,cekirdek,nominatim_ilce,ilce_merkezi,,5324319780,34000,,
100000180,SEVGI BERK,CUMHURİYET CAD.MERSİN ALANI NO:63/A-B ÜRKMEZ-SEFERİHİSAR-İZMİR,İZMİR,SEFERİHİSAR,38.1950292,26.8342193,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5534830447,34000,,
100000181,AHMET MEHMET ERMAN,16 EYLÜL MAH.3037 SK 6/8 ÇEŞME-İZMİR,İZMİR,ÇEŞME,38.3258574,26.3050061,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5362462885,34000,,
100000182,KEREM ÇOKMENGILIG,ESENYALI MAH.İNÖNÜ CAD. NO:589 KARABAĞLAR-İZMİR,İZMİR,KARABAĞLAR,38.3939705,27.0913282,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5380817755,34000,,
100000183,BAHADIR ÇIL,MERMERLİ MAH. ZİYA GÖKALP CAD. NO:153/A MENEMEN-İZMİR,İZMİR,MENEMEN,38.6100613,27.0674296,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5077439391,34000,,
100000184,ÇAGLAR PINAR,MERMERLİ MH. Z.GÖKALP C. NO:106/B MENEMEN-İZMİR,İZMİR,MENEMEN,38.6033618,27.0764308,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5438416255,34000,,
100000185,CÜNEYT ARCAK,MİTHATPAŞA CAD.NO:25 MENEMEN-İZMİR,İZMİR,MENEMEN,38.6033618,27.0764308,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5305800944,34000,,
100000187,ARDA OLGUN,1738 SOKAK NO:136/B KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.5034452,27.1134554,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5077163200,34000,,
100000189,NEBI ECE,ZAİMAĞA CADDESİ 56 C-C KARABAĞLAR-İZMİR,İZMİR,KARABAĞLAR,38.3865299,27.134722,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5535677641,34000,,
100000192,MELIH ÇÖL,KASIMPAŞA MAH PAŞA TÜRBE GEÇİTİ NO:12 K:2 D:3,İZMİR,MENEMEN,38.6086765,27.0721729,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5447088891,34000,,
100000193,CEMALETTIN SÖNMEZ,ONUR MAH SEMT DALYA DOK NOç32/A İÇ KAPI NO:7 BALÇOVA İZMİR,İZMİR,BALÇOVA,38.3915902,27.0520209,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5068881616,34000,,
100000196,SEVDA ÖMÜRLÜ,NERGİZ MAH ALİ ALP BÖKE CAD NO:41 A KARŞIYAKA İZMİR,İZMİR,KARŞIYAKA,38.4609332,27.1068886,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5320633223,34000,,
100000197,ASIYE KURUDAL VANİLYA PETSHOP,BAHRİYE ÜÇOK MAHALLESİ LATİFE HANIM SOKAK 93A,İZMİR,KARŞIYAKA,38.4590051,27.1095382,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5426558666,34000,,
100000199,MURAT ATALAY,ŞEMİKLER MAH 6266 SOK NO:4 K:2 D:16 KARŞIYAKA İZMİR,İZMİR,KARŞIYAKA,38.4755359,27.0950001,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5058235130,34000,,
100000202,ADEM YATAGAR,FEVZİ ÇAKMAK MAH SADULLAH SEVER CAD NO:128 A FOÇA İZMİR,İZMİR,FOÇA,38.7417482,26.8332008,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5536825543,34000,,
100000204,ZAAT ENGIN,EĞİTİM MAH ZİYA GÖKALP SOK AHMET TUZCU NO:1 C İÇ KAPI NO: C BALÇOVA İZMİR,İZMİR,BALÇOVA,38.3945049,27.0591619,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5352865047,34000,,
100000205,MURAT ÖZTÜRK,YENİMAHALLE MAH 8040 SOK NO:22 D:5 ÇİĞLİ İZMİR,İZMİR,ÇİĞLİ,38.4958778,27.0535841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5334450292,34000,,
100000209,AYA STORE TEKSTIL IMALAT ITHALAT VE IHRACAT AS,Çatalkaya mahallesi mithatpaşa caddesi no:389 narlıdere İzmir,İZMİR,NARLIDERE,38.3926928,27.0014374,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5079215132,34000,,
100000210,LOKMAN YALÇIN,29 EKİM MAH 184 SOK NO:10 B MENEMEN İZMİR,İZMİR,MENEMEN,38.5454842,27.0392998,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5071547698,34000,,
100000213,HEDIYE LIMANLIK,FİKRİ ALTAY MAH. 6183 SK NO:14 A,İZMİR,KARŞIYAKA,38.4746276,27.1019973,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5071805306,34000,,
100000214,FUNDA YAVUZ,SIĞACIK MAH. 137 SK. NO:6 SEFERİHİSAR-İZMİR,İZMİR,SEFERİHİSAR,38.1931856,26.786015,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5309378024,34000,,
100000216,AS EFE TARIM SANAYI VE TICARET LTD STI,CAMİKEBİR MAH 52/4 SOK NO:26 A SEFERİHİSAR İZMİR,İZMİR,SEFERİHİSAR,38.1962534,26.8385116,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5322570088,34000,,
100000220,OSMAN SÖGÜTLÜ GIDA TAR ÜR VE VTR IL ITH IHR SAN TIC LTD STI,HALKAPINAR MAH 1202/2 SOK NO:4 K KONAK İZMİR,İZMİR,KONAK,38.4311773,27.1645185,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5306904388,34000,,
100000224,SEYITHAN ARACI,AKDENİZ MAH MİMAR KEMALETTİN CAD NO:36A İÇ KAPI NO A KONAK İZMİR,İZMİR,KONAK,38.4244882,27.1329276,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5364181648,34000,,
100000232,SERHAT ÖZAK,ÇANKAYA MAH MİTHATPAŞA CAD ŞAD NO792A İÇ KAPI NO A KONAK İZMİR,İZMİR,KONAK,38.4047173,27.1012228,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5444899856,34000,,
100000236,SETARİ GIDA TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ÇAMLI MAH ÇAMLICA CAD NO 26A GÜZELBAHÇE İZMİR,İZMİR,GÜZELBAHÇE,38.3139141,26.859942,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5301315335,34000,,
100000237,ALİ CAN ÖZSAN,PİRİ REİS MAH 286 SOK MELTEM NO:4 İÇ KAPI NO 21 KONAK İZMİR,İZMİR,KONAK,38.404821,27.1149642,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5337499910,34000,,
100000239,URLA DEĞİR.YEM UN GIDA HAYV.TAR.NAK.İNŞ.TURZ.SAN.VE TİC.LTD,YELALTI MAH PARK SOK NO:7 URLA İZMİR,İZMİR,URLA,38.3226,26.7689076,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5303238235,34000,,
100000242,ERCAN DÖKÜM METAL PET TEKS GIDA NAK HU TU SAN TİC LTD ŞTİ,İTOB OSB MAH 10035 CAD NO :3 MENDERES İZMİR,İZMİR,MENDERES,38.2551566,27.1381399,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5321554502,34000,,
100000243,CC KURYE NAKLİYE LOJİSTİK HİZMETLERİ VE TAŞIMACILIK TİC.SAN.LTD.ŞTİ,ALSANCAK 1467 SOKAK NO 17 İÇ KAPI NO A KONAK İZMİR,İZMİR,KONAK,38.4187168,27.1282675,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5326306137,34000,,
100000247,MERAL GÜNDOĞAN,YENİKENT MAH 75. YIL CUMHURİYET CAD NO:126 A İÇ KAPI NO 0 URLA İZMİR,İZMİR,URLA,38.3332004,26.7696836,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5073997085,34000,,
100000251,RECAİ BARBOROS,ESENLİK MAH ULU ÖNDER CAD NO:30A İÇ KAPI NO 0 KARABAĞLAR İZMİR,İZMİR,KARABAĞLAR,38.3966597,27.1124405,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5061879988,34000,,
100000253,NESİM LÜLECİ,YOK ÇAMLI KÖYÜ NO: 14 GÜZELBAHÇE/ İZMİR,İZMİR,GÜZELBAHÇE,38.375516,26.8755527,,,,,0,0.0,0.0,Pasif,205 - GELENEKSEL KANAL,cekirdek,nominatim_ilce,ilce_merkezi,,5427275324,34000,,
100000444,CAT-DOG PET SHOP,,İZMİR,TORBALI,38.1701193,27.347338,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5337320738,34000,,
100000445,MEHMET LEVENT ARIKAN,,İZMİR,KARABURUN,38.6354423,26.5098027,,,,,0,0.0,0.0,İptal,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5325785326,34000,,
